,x,sku,sim
1718,T70,T287,0.2338914897167394
1719,T47,T42,0.24542492075721403
1720,T47,T102,0.5317103445142944
1721,T47,T106,0.39798365778279543
1722,T47,T79,0.2825546126569604
1723,T47,T103,0.5607630610327229
1724,T47,T75,0.2058206698701427
1725,T47,T105,0.11084979283726629
1726,T47,T107,0.4134814713758457
1727,T47,T76,0.7038512123703043
1728,T47,T80,0.5601692716473562
1729,T47,T73,0.3871424148279642
1730,T47,T71,0.26040738651625933
1731,T47,T22,0.11796861447768275
1732,T47,T10,0.6998048980433014
1733,T47,T14,0.37438228135465135
1734,T47,T40,0.23395020712434084
1735,T47,T44,0.23577736846271338
1736,T47,T45,0.24249197174229364
1737,T47,T69,0.23834704142518423
1738,T47,T70,0.24053207241800836
1739,T47,T3,0.4847767277240479
1740,T47,T19,0.5171388973550181
1741,T47,T41,0.2589700310764247
1742,T47,T9,0.5225258607414778
1743,T47,T7,0.358525534681179
1744,T47,T6,0.39678814314276045
1745,T47,T77,0.36849516904094093
1746,T47,T68,0.5192956561811684
1747,T47,T55,0.2604662705745073
1748,T47,T54,0.2623516821008779
1749,T47,T53,0.10757969789801886
1750,T47,T4,0.27817445999345447
1751,T47,T274,0.3731141556988136
1752,T47,T201,0.37324478452322196
1753,T47,T209,0.3475653146106424
1754,T47,T211,0.3086378656324283
1755,T47,T212,0.19229233612663366
1756,T47,T213,0.26519221473147825
1757,T47,T205,0.4253331998809957
1758,T47,T217,0.1861987555901358
1759,T47,T218,0.11514711178358786
1760,T47,T220,0.1712506841863439
1761,T47,T219,0.15507281124483563
1762,T47,T222,0.5218295156911663
1763,T47,T224,0.09627490236469896
1764,T47,T226,0.2615216858908322
1765,T47,T228,0.13206633180422575
1766,T47,T238,0.21614253924635404
1767,T47,T215,0.3350688311204967
1768,T47,T216,0.3901683930910295
1769,T47,T239,0.25198279795712675
1770,T47,T245,0.42166792728872876
1771,T47,T240,0.5265668643981546
1772,T47,T241,0.2623222490024005
1773,T47,T244,0.09069608540831055
1774,T47,T242,0.13249696558046767
1775,T47,T243,0.13158212323933058
1776,T47,T246,0.48828672799151407
1777,T47,T251,0.21855953469299116
1778,T47,T257,0.2708897914439951
1779,T47,T262,0.3674152909282245
1780,T47,T253,0.2785959030357817
1781,T47,T261,0.5606515347885628
1782,T47,T260,0.10280421156544607
1783,T47,T258,0.5475990810307494
1784,T47,T252,0.6523906802765306
1785,T47,T269,0.37895891322835557
1786,T47,T268,0.42424084179525295
1787,T47,T267,0.1312448077718185
1788,T47,T259,0.49280338629160086
1789,T47,T256,0.5773587565144889
1790,T47,T265,0.18855938428732538
1791,T47,T264,0.5265485805470066
1792,T47,T278,0.4729336322994567
1793,T47,T280,0.2202310222596962
1794,T47,T282,0.2471989643921448
1795,T47,T283,0.2137219006960203
1796,T47,T284,0.3978860187750201
1797,T47,T281,0.5290348819310242
1798,T47,T277,0.05364568382232441
1799,T47,T279,0.4216979253992773
1800,T47,T276,0.350194857908933
1801,T47,T275,0.5606936918478765
1802,T47,T285,0.2606643605683756
1803,T47,T286,0.647133587610774
1804,T47,T288,0.1294267146356781
1805,T47,T287,0.5576466964255272
1806,T3,T42,0.22128499872076696
1807,T3,T102,0.6882313324033418
1808,T3,T106,0.46473471421152796
1809,T3,T79,0.18995010880155458
1810,T3,T103,0.5008510456590299
1811,T3,T75,0.20383713868211864
1812,T3,T105,0.42752258350269645
1813,T3,T107,0.4977688156813302
1814,T3,T76,0.49381628423604035
1815,T3,T80,0.3741350448017397
1816,T3,T73,0.34226333101064005
1817,T3,T71,0.11597237554602782
1818,T3,T22,0.10930362522312395
1819,T3,T10,0.5012396781701502
1820,T3,T14,0.33527378446971356
1821,T3,T40,0.4200793780625331
1822,T3,T44,0.44002462514756097
1823,T3,T45,0.44367269535765574
1824,T3,T69,0.3281884189048759
1825,T3,T70,0.31742365695606684
1826,T3,T47,0.4847767277240479
1827,T3,T19,0.7065012022223619
1828,T3,T41,0.23560924486470233
1829,T3,T9,0.6935109205980603
1830,T3,T7,0.21399463807121394
1831,T3,T6,0.23203766305971796
1832,T3,T77,0.7626611928199186
1833,T3,T68,0.5780792263246574
1834,T3,T55,0.23506467113991722
1835,T3,T54,0.11736853894313536
1836,T3,T53,0.09787649102655069
1837,T3,T4,0.2516941409395788
1838,T3,T203,0.1088476620374896
1839,T3,T274,0.5506135425474963
1840,T3,T201,0.7673249828349493
1841,T3,T209,0.10382926018410558
1842,T3,T211,0.30677624605006637
1843,T3,T212,0.18989395327425446
1844,T3,T213,0.23061672524314467
1845,T3,T205,0.37280108595280126
1846,T3,T217,0.6878173269818902
1847,T3,T218,0.41296115175879494
1848,T3,T220,0.08563240836776664
1849,T3,T219,0.15969797980736838
1850,T3,T222,0.5863596108260244
1851,T3,T224,0.09551313633099817
1852,T3,T226,0.11631455940086041
1853,T3,T228,0.11638481128543625
1854,T3,T238,0.23914422656717768
1855,T3,T215,0.3116668917401508
1856,T3,T216,0.23108699834006957
1857,T3,T239,0.11432487169166985
1858,T3,T245,0.36528663234116027
1859,T3,T240,0.7024504515347363
1860,T3,T241,0.2330070343383019
1861,T3,T244,0.18045619919767203
1862,T3,T242,0.11633487440555725
1863,T3,T243,0.11578305691698318
1864,T3,T246,0.442162257098199
1865,T3,T251,0.379443295178629
1866,T3,T257,0.2441887526507011
1867,T3,T262,0.32596852137776283
1868,T3,T253,0.2497757701690344
1869,T3,T261,0.37255870067456853
1870,T3,T260,0.10155299959914364
1871,T3,T258,0.24740382010381087
1872,T3,T252,0.3525337837601101
1873,T3,T269,0.30618239701205036
1874,T3,T268,0.24949690681947478
1875,T3,T267,0.11691187160741737
1876,T3,T259,0.44065331306931055
1877,T3,T256,0.31311070288372805
1878,T3,T265,0.2025777570630522
1879,T3,T264,0.3496439321826171
1880,T3,T278,0.31184974684005573
1881,T3,T280,0.19476687455327754
1882,T3,T282,0.6562605212607464
1883,T3,T283,0.38051364685549127
1884,T3,T284,0.34719303312783195
1885,T3,T281,0.46672719830106807
1886,T3,T277,0.05499600839933117
1887,T3,T279,0.3720122472841975
1888,T3,T276,0.20957510754145883
1889,T3,T275,0.37224477064257006
1890,T3,T285,0.2311197602727328
1891,T3,T286,0.4700944304104573
1892,T3,T288,0.11752360760261432
1893,T3,T287,0.49903085970171207
1894,T19,T42,0.3514076146895533
1895,T19,T102,0.609184440829788
1896,T19,T106,0.6186879479670223
1897,T19,T79,0.19827881796592897
1898,T19,T103,0.3984105164304147
1899,T19,T75,0.2112870975667931
1900,T19,T105,0.3399218769499159
1901,T19,T107,0.398102697354962
1902,T19,T76,0.5230954829830524
1903,T19,T80,0.396673705755877
1904,T19,T73,0.3612122379139504
1905,T19,T71,0.12350012351167539
1906,T19,T22,0.11625617986307665
1907,T19,T10,0.5331153854460068
1908,T19,T14,0.46989820614123284
1909,T19,T40,0.33432221260466893
1910,T19,T44,0.2319482604050621
1911,T19,T45,0.5866783775298923
1912,T19,T69,0.11660254348507791
1913,T19,T70,0.11354822970043997
1914,T19,T47,0.5171388973550181
1915,T19,T3,0.7065012022223619
1916,T19,T41,0.2498611535223085
1917,T19,T9,0.48937451671386384
1918,T19,T7,0.3436531372281011
1919,T19,T6,0.24744372499773207
1920,T19,T77,0.5757070634309673
1921,T19,T68,0.36636327747877684
1922,T19,T55,0.3746349942567719
1923,T19,T54,0.12453560317029204
1924,T19,T53,0.10438938873832847
1925,T19,T4,0.40043138510425996
1926,T19,T203,0.11553912116462176
1927,T19,T274,0.585725356848435
1928,T19,T201,0.581214191861037
1929,T19,T209,0.11067628715672691
1930,T19,T211,0.42459037311224995
1931,T19,T212,0.1966117072922601
1932,T19,T213,0.36865724579630094
1933,T19,T205,0.39607093574823693
1934,T19,T217,0.41020155965969063
1935,T19,T218,0.4411353321500033
1936,T19,T220,0.08910191877896197
1937,T19,T219,0.1680330709877873
1938,T19,T222,0.7452119880176331
1939,T19,T224,0.099071792598631
1940,T19,T226,0.2462809789911444
1941,T19,T228,0.12385670965152734
1942,T19,T238,0.17135869334304937
1943,T19,T215,0.22208539433229155
1944,T19,T216,0.2441893286594605
1945,T19,T239,0.12219657712883161
1946,T19,T245,0.387618965068029
1947,T19,T240,0.6213133042542803
1948,T19,T241,0.37081447573212
1949,T19,T244,0.09369157983153024
1950,T19,T242,0.12358989086552716
1951,T19,T243,0.12267425638273423
1952,T19,T246,0.5857093994330471
1953,T19,T251,0.2958940065822098
1954,T19,T257,0.26073838259831067
1955,T19,T262,0.34812026223356685
1956,T19,T253,0.26441852634681445
1957,T19,T261,0.39450356841851725
1958,T19,T260,0.21031656109145866
1959,T19,T258,0.2638050878785969
1960,T19,T252,0.37369466475626767
1961,T19,T269,0.32102317602168556
1962,T19,T268,0.26515495941346273
1963,T19,T267,0.12411605945092631
1964,T19,T259,0.5840923062934548
1965,T19,T256,0.3307317962070543
1966,T19,T265,0.3188195525732971
1967,T19,T264,0.37060118648392587
1968,T19,T278,0.33122895132524255
1969,T19,T280,0.31274945390651604
1970,T19,T282,0.46681286726859933
1971,T19,T283,0.40529143813058904
1972,T19,T284,0.3685619902572572
1973,T19,T281,0.37176617248830923
1974,T19,T277,0.05481991970809477
1975,T19,T279,0.262660951228763
1976,T19,T276,0.33361342900523316
1977,T19,T275,0.3940447322474997
1978,T19,T285,0.12213427453570304
1979,T19,T286,0.6219257997047749
1980,T19,T288,0.12438516438931536
1981,T19,T287,0.39593142563366657
1982,T41,T42,0.7048227088435713
1983,T41,T102,0.36701825877270905
1984,T41,T106,0.24752685092450905
1985,T41,T79,0.6013623238899599
1986,T41,T103,0.2662511992759607
1987,T41,T75,0.2151572089151258
1988,T41,T105,0.2253312128954507
1989,T41,T107,0.3964221229362439
1990,T41,T76,0.2629219628073075
1991,T41,T80,0.2653172553032476
1992,T41,T73,0.12127228239125354
1993,T41,T71,0.24686599133005416
1994,T41,T22,0.46280342941756214
1995,T41,T10,0.2662808863878471
1996,T41,T14,0.35573280642987404
1997,T41,T40,0.4464067415541402
1998,T41,T44,0.5817954508365735
1999,T41,T45,0.5880095103682471
2000,T41,T69,0.23209616898678842
2001,T41,T70,0.22552835071659424
2002,T41,T47,0.2589700310764247
2003,T41,T3,0.23560924486470233
2004,T41,T19,0.2498611535223085
2005,T41,T9,0.36858652618535837
2006,T41,T7,0.340989484715964
2007,T41,T6,0.12352931077125107
2008,T41,T77,0.23170629014811273
2009,T41,T68,0.24581481124084634
2010,T41,T55,0.3743526387330319
2011,T41,T54,0.24942908634378638
2012,T41,T53,0.3119979061155304
2013,T41,T4,0.2671960176329976
2014,T41,T203,0.11595370618384908
2015,T41,T274,0.11719262619890343
2016,T41,T201,0.23335908270642863
2017,T41,T209,0.22086205718962737
2018,T41,T211,0.43173111018132054
2019,T41,T212,0.3006703107379133
2020,T41,T213,0.12296833928572615
2021,T41,T205,0.397019435558321
2022,T41,T217,0.10300940639988351
2023,T41,T218,0.21956275915530582
2024,T41,T220,0.5422619837882001
2025,T41,T219,0.3369719242730941
2026,T41,T222,0.2491606452133824
2027,T41,T224,0.6048914735823717
2028,T41,T228,0.2478725244375408
2029,T41,T229,0.12455927590041077
2030,T41,T238,0.08593457495189685
2031,T41,T215,0.10986437621713198
2032,T41,T216,0.1228023977856447
2033,T41,T239,0.24294223106291052
2034,T41,T245,0.38974533543781303
2035,T41,T240,0.12450983296154404
2036,T41,T241,0.3719156974677755
2037,T41,T244,0.38093414944869625
2038,T41,T242,0.12388194946840998
2039,T41,T243,0.2465426561975374
2040,T41,T246,0.35221251124564495
2041,T41,T251,0.20170156664603395
2042,T41,T257,0.12986050739468788
2043,T41,T262,0.23136973034877742
2044,T41,T253,0.2654720002673727
2045,T41,T261,0.26425652632715013
2046,T41,T260,0.2143923446617907
2047,T41,T258,0.13148167990041726
2048,T41,T252,0.24963234727133782
2049,T41,T269,0.1068616238736608
2050,T41,T268,0.2655642612880708
2051,T41,T267,0.12435979672629363
2052,T41,T259,0.35143405846053405
2053,T41,T256,0.2215254639546607
2054,T41,T265,0.10611986323749609
2055,T41,T264,0.2479778862607088
2056,T41,T278,0.2214114649265896
2057,T41,T280,0.10370386334022268
2058,T41,T282,0.11643541504011314
2059,T41,T283,0.20243665355802917
2060,T41,T284,0.24656688092740425
2061,T41,T281,0.24835694918092613
2062,T41,T273,0.23237177062899192
2063,T41,T279,0.2639215037656583
2064,T41,T276,0.22277209445980992
2065,T41,T275,0.2640160775891966
2066,T41,T286,0.24935996547829506
2067,T41,T288,0.24935996547829506
2068,T41,T287,0.2651352432163877
2069,T9,T42,0.23413868905077886
2070,T9,T102,0.7417915510213411
2071,T9,T106,0.3678856228173231
2072,T9,T79,0.2751856380844002
2073,T9,T103,0.39557354030728004
2074,T9,T75,0.20714192403611467
2075,T9,T105,0.10891498291781308
2076,T9,T107,0.38527247466455494
2077,T9,T76,0.5300640130830399
2078,T9,T80,0.3941344488889901
2079,T9,T73,0.3736270121829822
2080,T9,T71,0.11971897389624644
2081,T9,T22,0.11262860185987736
2082,T9,T10,0.5257428231625102
2083,T9,T14,0.3693791443144634
2084,T9,T40,0.4401190762694142
2085,T9,T44,0.4630649904093091
2086,T9,T45,0.23285181889501858
2087,T9,T69,0.33262446883424457
2088,T9,T70,0.3227863412519626
2089,T9,T47,0.5225258607414778
2090,T9,T3,0.6935109205980603
2091,T9,T19,0.48937451671386384
2092,T9,T41,0.36858652618535837
2093,T9,T7,0.22081614550217696
2094,T9,T6,0.24474580288421827
2095,T9,T77,0.5861679347367196
2096,T9,T68,0.6201720079268275
2097,T9,T55,0.24581656258665427
2098,T9,T54,0.12393623012739628
2099,T9,T53,0.29574049210998843
2100,T9,T4,0.26355504519682815
2101,T9,T274,0.34668971399604426
2102,T9,T201,0.5843274128736836
2103,T9,T209,0.10656529557254502
2104,T9,T211,0.3086129962654845
2105,T9,T212,0.1945096685114258
2106,T9,T213,0.24287973301396099
2107,T9,T205,0.39686529488535416
2108,T9,T217,0.38289948521535333
2109,T9,T218,0.10551071652518822
2110,T9,T220,0.1693492206808424
2111,T9,T219,0.14503570267641258
2112,T9,T222,0.37127786260982476
2113,T9,T224,0.19318711826737053
2114,T9,T226,0.12343189309439222
2115,T9,T228,0.12212115296734447
2116,T9,T229,0.12407851359305103
2117,T9,T238,0.2004566075502767
2118,T9,T215,0.21215332448970275
2119,T9,T216,0.2495054024148366
2120,T9,T239,0.11509382624265131
2121,T9,T245,0.38985877122000445
2122,T9,T240,0.3708200536343843
2123,T9,T241,0.24509713035922467
2124,T9,T244,0.09054624070526263
2125,T9,T242,0.12357153800337764
2126,T9,T243,0.12366920148891268
2127,T9,T246,0.4605590289455949
2128,T9,T251,0.44438787794489526
2129,T9,T257,0.2464020255560333
2130,T9,T262,0.33490861616060014
2131,T9,T253,0.2636069357106009
2132,T9,T261,0.396677132323626
2133,T9,T260,0.10393373628491857
2134,T9,T258,0.2517249471627879
2135,T9,T252,0.3704777660901179
2136,T9,T269,0.288489723477457
2137,T9,T268,0.39572046557353746
2138,T9,T267,0.12266763543581863
2139,T9,T259,0.5778326379202324
2140,T9,T256,0.3336869023622162
2141,T9,T265,0.1896974766040742
2142,T9,T264,0.3722793583460844
2143,T9,T278,0.33010149207204287
2144,T9,T280,0.19947612405656256
2145,T9,T282,0.45385731844914917
2146,T9,T283,0.19727292283851816
2147,T9,T284,0.3723813385851534
2148,T9,T281,0.37143302063734734
2149,T9,T277,0.07215087529410043
2150,T9,T273,0.11635364992013145
2151,T9,T279,0.2655026318933761
2152,T9,T276,0.21877366007689708
2153,T9,T275,0.39774370189544367
2154,T9,T285,0.12448999015588605
2155,T9,T286,0.4959829226946691
2156,T9,T288,0.12399573067366727
2157,T9,T287,0.39836261669746736
2158,T7,T42,0.42175926575465583
2159,T7,T102,0.33013367195059584
2160,T7,T106,0.22802132861666172
2161,T7,T79,0.3104567701838738
2162,T7,T103,0.35921690324851857
2163,T7,T75,0.07948943706914975
2164,T7,T105,0.3203169078826791
2165,T7,T107,0.2500105054957597
2166,T7,T76,0.34960659071863787
2167,T7,T80,0.35516656947655406
2168,T7,T73,0.10650819860664705
2169,T7,T71,0.45176710873305836
2170,T7,T22,0.21943925945301324
2171,T7,T10,0.370355851415538
2172,T7,T14,0.20486477940288145
2173,T7,T40,0.403951567779041
2174,T7,T44,0.3101273873397066
2175,T7,T45,0.4221721980299972
2176,T7,T69,0.3273584140812633
2177,T7,T70,0.4347533523944996
2178,T7,T47,0.358525534681179
2179,T7,T3,0.21399463807121394
2180,T7,T19,0.3436531372281011
2181,T7,T41,0.340989484715964
2182,T7,T9,0.22081614550217696
2183,T7,T6,0.1156346390230954
2184,T7,T77,0.20367871883361877
2185,T7,T68,0.3226164424275421
2186,T7,T55,0.34539101916293075
2187,T7,T54,0.11340539936622195
2188,T7,T53,0.28979673917632504
2189,T7,T4,0.12140616226955331
2190,T7,T203,0.104748136371243
2191,T7,T274,0.10731338511894811
2192,T7,T201,0.20894987076052504
2193,T7,T209,0.40911132280951945
2194,T7,T211,0.24158452485653858
2195,T7,T212,0.07348365289177505
2196,T7,T213,0.11270338296835022
2197,T7,T205,0.23999411249982253
2198,T7,T217,0.08561205334591071
2199,T7,T218,0.4147201460825329
2200,T7,T220,0.13704538021619045
2201,T7,T219,0.20597019179369747
2202,T7,T222,0.3344110179247152
2203,T7,T224,0.14967976785054876
2204,T7,T226,0.21881620336075183
2205,T7,T228,0.11326764636533468
2206,T7,T238,0.08675796011818684
2207,T7,T215,0.21858650461172202
2208,T7,T216,0.21713454140789007
2209,T7,T239,0.23032956002221797
2210,T7,T245,0.22923627962165727
2211,T7,T240,0.11266501557891175
2212,T7,T241,0.3326886294266068
2213,T7,T244,0.14243673410014288
2214,T7,T242,0.11220206430483022
2215,T7,T243,0.10933197213965627
2216,T7,T246,0.31501247590126813
2217,T7,T251,0.1594051806212814
2218,T7,T257,0.12101318622427215
2219,T7,T262,0.21628252175818233
2220,T7,T253,0.11772125398242354
2221,T7,T261,0.35104377014518306
2222,T7,T260,0.15732242398871432
2223,T7,T258,0.24446983940974257
2224,T7,T252,0.33749764914620933
2225,T7,T269,0.09235001200052999
2226,T7,T268,0.24168396757131827
2227,T7,T267,0.11213509621383523
2228,T7,T259,0.31424590016681625
2229,T7,T256,0.2941731242117054
2230,T7,T265,0.18297928183759005
2231,T7,T264,0.3329097539004324
2232,T7,T278,0.2992496149898932
2233,T7,T280,0.1975456000748142
2234,T7,T282,0.10866182385829982
2235,T7,T283,0.1865594398616577
2236,T7,T284,0.22228690865941894
2237,T7,T281,0.33803109418770866
2238,T7,T279,0.3517596687992683
2239,T7,T276,0.4015988686647183
2240,T7,T275,0.3506264747275041
2241,T7,T285,0.10822436072217974
2242,T7,T286,0.4487479493457874
2243,T7,T288,0.2243739746728937
2244,T7,T287,0.35287584562594837
2245,T6,T42,0.1160581219761918
2246,T6,T102,0.24628087178788843
2247,T6,T106,0.3741073876294921
2248,T6,T79,0.181195919720021
2249,T6,T103,0.2642170701101081
2250,T6,T75,0.09669955708424666
2251,T6,T105,0.11023323928231474
2252,T6,T107,0.13259690219022355
2253,T6,T76,0.26174689217751895
2254,T6,T80,0.5259706237522743
2255,T6,T73,0.12001229734105366
2256,T6,T71,0.12325536605436432
2257,T6,T22,0.11500614168439356
2258,T6,T10,0.26645084742614167
2259,T6,T14,0.1161643200693605
2260,T6,T40,0.11071728267326818
2261,T6,T44,0.1130270547152768
2262,T6,T45,0.11550096980753269
2263,T6,T69,0.1154574305942728
2264,T6,T70,0.11499387383051958
2265,T6,T47,0.39678814314276045
2266,T6,T3,0.23203766305971796
2267,T6,T19,0.24744372499773207
2268,T6,T41,0.12352931077125107
2269,T6,T9,0.24474580288421827
2270,T6,T7,0.1156346390230954
2271,T6,T77,0.3435472310980168
2272,T6,T68,0.12112051740038562
2273,T6,T55,0.3728193439439374
2274,T6,T54,0.3722567968597757
2275,T6,T4,0.26459070105032406
2276,T6,T203,0.232889070819733
2277,T6,T274,0.23468308543875627
2278,T6,T201,0.2325625937326304
2279,T6,T211,0.09712857082189158
2280,T6,T212,0.09000686666612781
2281,T6,T213,0.24812783954973838
2282,T6,T205,0.2653363894929267
2283,T6,T217,0.18675234616180064
2284,T6,T218,0.11040436742548895
2285,T6,T220,0.08148577370826982
2286,T6,T219,0.0766366100525378
2287,T6,T222,0.2462275229534996
2288,T6,T226,0.24471307838566494
2289,T6,T227,0.23180376403831202
2290,T6,T228,0.3727723498090873
2291,T6,T229,0.2481382778873331
2292,T6,T238,0.09570510163211741
2293,T6,T215,0.11073610442097237
2294,T6,T216,0.3645436310860663
2295,T6,T239,0.24343959151950342
2296,T6,T245,0.12980111450275336
2297,T6,T240,0.37200044550890504
2298,T6,T241,0.3692886210783565
2299,T6,T244,0.08572404287637643
2300,T6,T242,0.37217354312871326
2301,T6,T243,0.2451355001048573
2302,T6,T246,0.2313130128700787
2303,T6,T251,0.19527731746797475
2304,T6,T262,0.11646329789653229
2305,T6,T253,0.2619303638132498
2306,T6,T261,0.3928346071929091
2307,T6,T252,0.37056963286497946
2308,T6,T272,0.22255900491077948
2309,T6,T271,0.23461214418982052
2310,T6,T269,0.09727387219489646
2311,T6,T268,0.2658137512223101
2312,T6,T267,0.24726761869876224
2313,T6,T259,0.2319765470812471
2314,T6,T256,0.10887228320432317
2315,T6,T264,0.24660599112051482
2316,T6,T278,0.33188302592797697
2317,T6,T280,0.42057780406295875
2318,T6,T282,0.11728457826487798
2319,T6,T283,0.3039573396261834
2320,T6,T284,0.2472097947045716
2321,T6,T281,0.24836329258416034
2322,T6,T277,0.10015248553343312
2323,T6,T273,0.23187061766568481
2324,T6,T279,0.2622879174441977
2325,T6,T276,0.22075217114450965
2326,T6,T275,0.392599118146933
2327,T6,T285,0.24309321303040093
2328,T6,T286,0.24584102426192053
2329,T6,T287,0.3927641584984146
2330,T77,T42,0.22092841755854503
2331,T77,T102,0.5845454140408015
2332,T77,T106,0.23110049543885694
2333,T77,T79,0.18625918915002757
2334,T77,T103,0.3747955951069787
2335,T77,T75,0.10446207022554199
2336,T77,T105,0.3012780555553438
2337,T77,T107,0.23986563316158335
2338,T77,T76,0.3771795167225028
2339,T77,T80,0.4998041724533626
2340,T77,T73,0.2346875199813336
2341,T77,T71,0.11383747679867053
2342,T77,T22,0.10439221966900829
2343,T77,T10,0.3693778840786809
2344,T77,T14,0.2316181345762896
2345,T77,T40,0.4164306088654473
2346,T77,T44,0.4358598084571239
2347,T77,T45,0.439450068433849
2348,T77,T69,0.31278080989898027
2349,T77,T70,0.3033253911504531
2350,T77,T47,0.36849516904094093
2351,T77,T3,0.7626611928199186
2352,T77,T19,0.5757070634309673
2353,T77,T41,0.23170629014811273
2354,T77,T9,0.5861679347367196
2355,T77,T7,0.20367871883361877
2356,T77,T6,0.3435472310980168
2357,T77,T68,0.4712596751006878
2358,T77,T55,0.23059052552922962
2359,T77,T54,0.11668713434260587
2360,T77,T53,0.09372396299564248
2361,T77,T4,0.24846729051165836
2362,T77,T274,0.4365612308183345
2363,T77,T201,0.7746869113997776
2364,T77,T209,0.10092417386393218
2365,T77,T211,0.2077795035312279
2366,T77,T212,0.09799337003275928
2367,T77,T213,0.11502639463371911
2368,T77,T205,0.3747355695351849
2369,T77,T217,0.46578810216833144
2370,T77,T218,0.2978243838057585
2371,T77,T220,0.08570304112353408
2372,T77,T219,0.14848877837541063
2373,T77,T222,0.46869569193571675
2374,T77,T224,0.09748447860046838
2375,T77,T226,0.11742778152252778
2376,T77,T228,0.11558676924584238
2377,T77,T238,0.17585775640735643
2378,T77,T215,0.19297028072055436
2379,T77,T216,0.23544520892022433
2380,T77,T239,0.10853996442040366
2381,T77,T245,0.24860717766554974
2382,T77,T240,0.46726565827991573
2383,T77,T241,0.23322573829058132
2384,T77,T244,0.09147161779799998
2385,T77,T242,0.11680499458362642
2386,T77,T243,0.11748929713425897
2387,T77,T246,0.32856912658701337
2388,T77,T251,0.4216667409415119
2389,T77,T257,0.11716248242326002
2390,T77,T262,0.21110160884626541
2391,T77,T253,0.2506433112068406
2392,T77,T261,0.3769508536901781
2393,T77,T260,0.20946821148716255
2394,T77,T258,0.11924357483620975
2395,T77,T252,0.35027378421353866
2396,T77,T269,0.18643381146946053
2397,T77,T268,0.2491120927048928
2398,T77,T267,0.11640239197639622
2399,T77,T259,0.3297950351723709
2400,T77,T256,0.2101781729040336
2401,T77,T265,0.09238911646561514
2402,T77,T264,0.4698075921354877
2403,T77,T278,0.31310539026563194
2404,T77,T280,0.18751724104704592
2405,T77,T282,0.5346221576274983
2406,T77,T283,0.37327010751101525
2407,T77,T284,0.35157191734946963
2408,T77,T281,0.3505446799335718
2409,T77,T277,0.1283561248296659
2410,T77,T279,0.2515905597101691
2411,T77,T276,0.2077144163351118
2412,T77,T275,0.37743785052312034
2413,T77,T285,0.11784169070912978
2414,T77,T286,0.3504653239961208
2415,T77,T288,0.11682177712720847
2416,T77,T287,0.37730083384554886
2417,T68,T42,0.23427001820058838
2418,T68,T102,0.6188962505673332
2419,T68,T106,0.24473743807648576
2420,T68,T79,0.20126401428835547
2421,T68,T103,0.3976366447518547
2422,T68,T75,0.33768802136598847
2423,T68,T105,0.2127243631025401
2424,T68,T107,0.5079597363763674
2425,T68,T76,0.5331550185537499
2426,T68,T80,0.3979381318404545
2427,T68,T73,0.3727121791368476
2428,T68,T71,0.48355182715602096
2429,T68,T22,0.1104854135343165
2430,T68,T10,0.5214706367605626
2431,T68,T14,0.36782693294293334
2432,T68,T40,0.44181953457623385
2433,T68,T44,0.4625843844140163
2434,T68,T45,0.23315422306122344
2435,T68,T69,0.44259422005343163
2436,T68,T70,0.6426491648246028
2437,T68,T47,0.5192956561811684
2438,T68,T3,0.5780792263246574
2439,T68,T19,0.36636327747877684
2440,T68,T41,0.24581481124084634
2441,T68,T9,0.6201720079268275
2442,T68,T7,0.3226164424275421
2443,T68,T6,0.12112051740038562
2444,T68,T77,0.4712596751006878
2445,T68,T55,0.3664546595956362
2446,T68,T54,0.24730287934590098
2447,T68,T53,0.19930336629528916
2448,T68,T4,0.3952689115074509
2449,T68,T203,0.11690083920661591
2450,T68,T274,0.23138051274832164
2451,T68,T201,0.46927135709213647
2452,T68,T209,0.32138947765736703
2453,T68,T211,0.3360218277686786
2454,T68,T212,0.2110945931928139
2455,T68,T213,0.24381432215023527
2456,T68,T205,0.3969598396351161
2457,T68,T217,0.5003061934872332
2458,T68,T218,0.21051698596168347
2459,T68,T220,0.09248650296510381
2460,T68,T219,0.24152224953578263
2461,T68,T222,0.49728960966567254
2462,T68,T224,0.1050714393086874
2463,T68,T226,0.12464503873858188
2464,T68,T227,0.11730385380171152
2465,T68,T228,0.24510658990729567
2466,T68,T229,0.1238549660677522
2467,T68,T238,0.09091903380899038
2468,T68,T215,0.20355408811485334
2469,T68,T216,0.24944214044125262
2470,T68,T239,0.1152180839036601
2471,T68,T245,0.5277485084922601
2472,T68,T240,0.24770033679088888
2473,T68,T241,0.3713935451165841
2474,T68,T244,0.09863197083892727
2475,T68,T242,0.37131062528496694
2476,T68,T243,0.2492270921894778
2477,T68,T246,0.3490994565312202
2478,T68,T251,0.33468836523600864
2479,T68,T257,0.3735920425925558
2480,T68,T262,0.44784180991640876
2481,T68,T253,0.1330612842296206
2482,T68,T261,0.399950812922691
2483,T68,T260,0.11281276205462985
2484,T68,T258,0.5065776343706405
2485,T68,T252,0.37159847445146393
2486,T68,T272,0.21971259651513078
2487,T68,T271,0.11544302767976529
2488,T68,T269,0.20041622704492992
2489,T68,T268,0.2639824021936513
2490,T68,T267,0.24705615550797322
2491,T68,T259,0.3501954730722364
2492,T68,T256,0.5572902248424618
2493,T68,T265,0.29822686637822027
2494,T68,T264,0.3735608847553699
2495,T68,T278,0.442708653260418
